geoid20,total_reg,eth1_aa,eth1_eur,g20201103_voted_all,g20201103_pct_voted_all
100050512011018,0,0,0,0,
100050512011017,47,1,42,37,0.8409
100050512011016,0,0,0,0,
100050512011015,0,0,0,0,
100050512011014,1,0,1,0,0.0
100050512011013,1,0,1,1,1.0
100050512011012,1,0,1,1,1.0
100050512011011,0,0,0,0,
100050512011010,0,0,0,0,
100050512011009,4,0,4,0,
100050512011008,0,0,0,0,
100050512011007,0,0,0,0,
100050512011006,4,0,4,3,0.75
100050512011005,1,0,0,0,0.0
100050512011004,96,0,76,54,0.7297
100050512011003,0,0,0,0,
100050512011002,0,0,0,0,
100050512011001,0,0,0,0,
100050512011000,0,0,0,0,
100050511033003,43,2,33,20,0.5262999999999999
100050511033002,0,0,0,0,
100050511033001,0,0,0,0,
100050511033000,1,0,1,1,1.0
100050511032058,2,0,2,1,0.5
100050511032057,4,0,2,4,1.0
100050511032056,8,0,5,8,1.0
100050511032055,5,0,3,2,0.5
100050511032054,0,0,0,0,
100050511032053,0,0,0,0,
100050511032052,0,0,0,0,
100050511032051,0,0,0,0,
100050511032050,0,0,0,0,
100050511032049,0,0,0,0,
100050511032048,0,0,0,0,
100050511032047,0,0,0,0,
100050511032046,0,0,0,0,
100050511032045,0,0,0,0,
100050511032044,0,0,0,0,
100050511032043,0,0,0,0,
100050511032042,0,0,0,0,
100050511032041,3,0,3,3,1.0
100050511032040,9,0,7,8,0.8888999999999999
100050511032039,0,0,0,0,
100050511032038,0,0,0,0,
100050511032037,0,0,0,0,
100050511032036,0,0,0,0,
100050511032035,0,0,0,0,
100050511032034,0,0,0,0,
100050511032033,1,0,1,0,0.0
100050511032032,0,0,0,0,
100050511032031,0,0,0,0,
100050511032030,14,1,9,10,0.7142999999999999
100050511032029,0,0,0,0,
100050511032028,0,0,0,0,
100050511032027,19,0,14,15,0.7895
100050511032026,16,0,13,12,0.8
100050511032025,13,0,13,11,1.0
100050511032024,0,0,0,0,
100050511032023,1,0,0,0,
100050511032022,5,0,4,4,0.8
100050511032021,0,0,0,0,
100050511032020,16,0,12,11,0.6875
100050511032019,0,0,0,0,
100050511032018,2,0,1,2,1.0
100050511032017,9,0,9,4,0.5714
100050511032016,4,0,4,4,1.0
100050511032015,0,0,0,0,
100050511032014,0,0,0,0,
100050511032013,63,0,53,46,0.8214
100050511032012,0,0,0,0,
100050511032011,0,0,0,0,
100050511032010,29,0,25,24,0.8888999999999999
100050511032009,2,0,0,1,1.0
100050511032008,2,0,2,2,1.0
100050511032007,6,0,5,2,1.0
100050511032006,3,0,2,1,0.3332999999999999
100050511032005,0,0,0,0,
100050511032004,1,0,1,0,0.0
100050511032003,40,0,36,27,0.8182
100050511032002,24,0,21,17,0.7727
100050511032001,0,0,0,0,
100050511032000,0,0,0,0,
100050511031013,8,0,8,6,1.0
100050511031012,27,0,25,21,0.7778
100050511031011,12,1,9,9,1.0
100050511031010,0,0,0,0,
100050511031009,0,0,0,0,
100050511031008,66,1,53,48,0.8571000000000002
100050511031007,32,0,23,20,0.6452000000000001
100050511031006,44,0,40,36,0.9
100050511031005,30,0,24,24,0.8276
100050511031004,14,0,13,8,0.8
100050511031003,2,0,1,1,0.5
100050511031002,15,0,13,14,1.0
100050511031001,239,5,200,182,0.8504999999999999
100050511031000,0,0,0,0,
100050511023031,5,0,4,2,0.4
100050511023030,3,0,3,1,0.3332999999999999
100050511023029,0,0,0,0,
100050511023028,0,0,0,0,
100050511023027,0,0,0,0,
100050511023026,3,0,1,3,1.0
100050511023025,10,0,8,7,0.7778
100050511023024,0,0,0,0,
100050511023023,0,0,0,0,
100050511023022,0,0,0,0,
100050511023021,0,0,0,0,
100050511023020,0,0,0,0,
100050511023019,12,0,12,11,1.0
100050511023018,4,0,4,3,0.75
100050511023017,3,0,1,1,0.3332999999999999
100050511023016,4,0,3,4,1.0
100050511023015,9,0,7,5,0.8333
100050511023014,13,0,9,9,1.0
100050511023013,15,0,12,8,0.6154
100050511023012,36,1,30,26,0.8387
100050511023011,17,0,13,13,0.8667
100050511023010,0,0,0,0,
100050511023009,28,0,25,21,0.7778
100050511023008,9,0,9,4,0.4444
100050511023007,11,0,8,6,0.8571000000000002
100050511023006,19,0,18,14,0.8234999999999999
100050511023005,81,0,73,59,0.7972999999999999
100050511023004,5,0,1,4,0.8
100050511023003,12,0,11,9,1.0
100050511023002,0,0,0,0,
100050511023001,1,0,1,1,1.0
100050511023000,5,0,5,5,1.0
100050511022037,14,0,11,7,0.6999999999999998
100050511022036,8,0,8,4,1.0
100050511022035,10,0,10,8,0.8
100050511022034,0,0,0,0,
100050511022033,0,0,0,0,
100050511022032,3,0,3,2,1.0
100050511022031,19,0,16,14,0.7367999999999999
100050511022030,0,0,0,0,
100050511022029,7,0,7,4,0.8
100050511022028,0,0,0,0,
100050511022027,0,0,0,0,
100050511022026,0,0,0,0,
100050511022025,11,0,6,8,0.8888999999999999
100050511022024,20,0,16,14,0.7367999999999999
100050511022023,28,0,23,22,0.8462
100050511022022,12,0,12,10,0.9091
100050511022021,9,0,7,7,1.0
100050511022020,3,0,1,3,1.0
100050511022019,39,0,33,22,0.6666999999999998
100050511022018,10,0,8,7,0.875
100050511022017,7,0,7,6,0.8571000000000002
100050511022016,15,0,15,13,0.8667
100050511022015,17,0,17,14,0.9333
100050511022014,14,0,12,9,0.6922999999999999
100050511022013,0,0,0,0,
100050511022012,5,0,5,3,0.5999999999999999
100050511022011,10,0,9,10,1.0
100050511022010,9,0,6,8,1.0
100050511022009,0,0,0,0,
100050511022008,5,0,5,4,0.8
100050511022007,33,0,25,26,0.8966
100050511022006,9,0,7,7,0.7778
100050511022005,29,0,26,12,0.5454999999999999
100050511022004,22,0,17,15,0.7142999999999999
100050511022003,5,0,5,5,1.0
100050511022002,7,0,7,4,0.5714
100050511022001,23,0,14,16,0.8
100050511022000,11,0,8,2,0.2222
100050511021027,14,0,11,10,0.7142999999999999
100050511021026,6,0,5,3,0.5999999999999999
100050511021025,0,0,0,0,
100050511021024,16,0,15,12,0.75
100050511021023,18,0,13,11,0.6471000000000001
100050511021022,5,0,5,5,1.0
100050511021021,12,0,9,10,0.8333
100050511021020,15,0,11,9,0.6922999999999999
100050511021019,11,1,10,10,1.0
100050511021018,9,0,4,8,0.8888999999999999
100050511021017,6,0,4,5,0.8333
100050511021016,15,0,15,12,0.9231
100050511021015,19,0,15,9,0.6428999999999999
100050511021014,13,0,11,7,0.5384999999999999
100050511021013,1,0,1,0,0.0
100050511021012,5,0,4,3,0.5999999999999999
100050511021011,0,0,0,0,
100050511021010,0,0,0,0,
100050511021009,14,0,11,12,0.8571000000000002
100050511021008,0,0,0,0,
100050511021007,0,0,0,0,
100050511021006,6,0,5,6,1.0
100050511021005,7,0,7,5,0.7142999999999999
100050511021004,10,0,7,8,0.8
100050511021003,5,0,3,3,0.5999999999999999
100050511021002,4,0,2,1,0.25
100050511021001,7,0,6,3,0.4285999999999999
100050511021000,12,0,9,8,0.8888999999999999
100050511013035,0,0,0,0,
100050511013034,14,0,14,9,0.9
100050511013033,13,1,9,7,0.6363999999999999
100050511013032,5,0,5,3,1.0
100050511013031,19,0,14,12,0.75
100050511013030,0,0,0,0,
100050511013029,24,0,19,17,0.7390999999999999
100050511013028,17,0,14,9,0.5293999999999999
100050511013027,19,0,12,13,0.9286
100050511013026,0,0,0,0,
100050511013025,1,0,1,1,1.0
100050511013024,0,0,0,0,
100050511013023,0,0,0,0,
100050511013022,2,0,2,2,1.0
100050511013021,20,0,18,16,0.9412
100050511013020,12,0,8,9,1.0
100050511013019,0,0,0,0,
100050511013018,8,0,6,6,0.8571000000000002
100050511013017,0,0,0,0,
100050511013016,11,0,10,8,0.7272999999999998
100050511013015,8,0,4,3,0.75
100050511013014,0,0,0,0,
100050511013013,11,0,8,8,0.8888999999999999
100050511013012,6,0,5,4,1.0
100050511013011,18,0,15,11,0.6875
100050511013010,13,0,11,7,0.5833
100050511013009,18,0,15,12,0.8
100050511013008,2,0,2,2,1.0
100050511013007,11,0,9,9,0.8182
100050511013006,11,0,9,5,0.5555999999999999
100050511013005,9,0,9,7,0.7778
100050511013004,2,0,1,2,1.0
100050511013003,0,0,0,0,
100050511013002,11,0,9,2,1.0
100050511013001,19,1,14,14,0.7778
100050511013000,9,0,8,8,0.8888999999999999
100050511012022,0,0,0,0,
100050511012021,12,0,7,6,0.5454999999999999
100050511012020,7,0,6,6,0.8571000000000002
100050511012019,0,0,0,0,
100050511012018,0,0,0,0,
100050511012017,7,0,7,7,1.0
100050511012016,2,0,2,2,1.0
100050511012015,6,0,5,4,0.6666999999999998
100050511012014,12,0,9,11,0.9167
100050511012013,4,0,3,3,0.75
100050511012012,8,0,7,4,0.5
100050511012011,7,0,5,5,1.0
100050511012010,9,0,9,4,1.0
100050511012009,16,0,12,12,0.8571000000000002
100050511012008,9,0,6,7,0.875
100050511012007,5,0,5,3,1.0
100050511012006,0,0,0,0,
100050511012005,15,0,12,12,0.8571000000000002
100050511012004,29,0,26,21,0.7778
100050511012003,16,0,14,7,0.6999999999999998
100050511012002,3,0,3,2,0.6666999999999998
100050511012001,11,0,11,5,0.5
100050511012000,0,0,0,0,
100050511011018,6,0,4,4,0.8
100050511011017,0,0,0,0,
100050511011016,15,0,12,10,0.8333
100050511011015,12,0,10,9,0.9
100050511011014,15,0,13,10,0.7691999999999999
100050511011013,8,0,8,8,1.0
100050511011012,10,0,9,5,0.5555999999999999
100050511011011,47,0,45,34,0.7907
100050511011010,0,0,0,0,
100050511011009,6,0,4,3,0.5999999999999999
100050511011008,8,0,3,8,1.0
100050511011007,2,0,2,2,1.0
100050511011006,2,0,2,0,0.0
100050511011005,3,0,2,2,1.0
100050511011004,8,0,5,6,1.0
100050511011003,23,0,17,15,0.7895
100050511011002,2,0,0,2,1.0
100050511011001,9,0,6,7,0.7778
100050511011000,0,0,0,0,
100050510173014,0,0,0,0,
100050510173013,0,0,0,0,
100050510173012,47,0,40,33,0.7857
100050510173011,22,1,20,11,0.55
100050510173010,23,0,18,14,0.6666999999999998
100050510173009,125,0,109,101,0.8859999999999999
100050510173008,13,0,10,12,0.9231
100050510173007,35,0,25,22,0.7333
100050510173006,279,0,231,214,0.8425
100050510173005,1,0,1,1,1.0
100050510173004,3,0,2,2,0.6666999999999998
100050510173003,50,0,37,31,0.6596
100050510173002,17,0,11,11,0.6875
100050510173001,0,0,0,0,
100050510173000,20,1,12,15,0.7895
100050510172047,0,0,0,0,
100050510172046,0,0,0,0,
100050510172045,30,0,29,24,0.8571000000000002
100050510172044,30,0,26,23,0.7931
100050510172043,27,0,25,22,0.8147999999999999
100050510172042,17,0,15,16,1.0
100050510172041,56,0,49,49,0.8909
100050510172040,4,1,2,0,0.0
100050510172039,31,0,19,19,0.9047999999999998
100050510172038,33,0,28,15,0.5768999999999999
100050510172037,25,0,19,13,0.7222
100050510172036,28,0,26,20,0.8696000000000002
100050510172035,25,1,18,17,0.9444
100050510172034,0,0,0,0,
100050510172033,23,0,19,11,0.7857
100050510172032,0,0,0,0,
100050510172031,0,0,0,0,
100050510172030,23,0,17,14,0.9333
100050510172029,21,0,16,14,0.8234999999999999
100050510172028,44,0,38,31,0.7948999999999999
100050510172027,29,0,21,16,0.9412
100050510172026,23,0,20,19,0.8635999999999999
100050510172025,29,3,18,25,0.9259
100050510172024,22,0,14,8,0.8888999999999999
100050510172023,0,0,0,0,
100050510172022,31,0,29,20,0.8333
100050510172021,17,0,16,16,0.9412
100050510172020,24,1,20,23,0.9583
100050510172019,44,0,35,31,1.0
100050510172018,32,0,31,26,0.8966
100050510172017,779,6,649,590,0.8779999999999998
100050510172016,2,0,2,0,
100050510172015,0,0,0,0,
100050510172014,0,0,0,0,
100050510172013,16,0,15,13,0.8667
100050510172012,26,0,20,18,0.75
100050510172011,9,0,4,6,0.8571000000000002
100050510172010,15,0,14,10,0.9091
100050510172009,77,0,65,45,0.9184
100050510172008,41,0,31,29,0.9667
100050510172007,31,0,31,24,0.8276
100050510172006,17,0,14,17,1.0
100050510172005,24,0,19,20,0.9524
100050510172004,18,0,16,15,0.8823999999999999
100050510172003,385,1,318,281,0.8413
100050510172002,0,0,0,0,
100050510172001,0,0,0,0,
100050510172000,0,0,0,0,
100050510171029,31,1,22,18,0.5999999999999999
100050510171028,0,0,0,0,
100050510171027,0,0,0,0,
100050510171026,13,0,8,6,0.75
100050510171025,39,1,34,21,0.5999999999999999
100050510171024,0,0,0,0,
100050510171023,13,0,13,9,0.75
100050510171022,29,0,24,15,0.5555999999999999
100050510171021,20,0,15,15,0.8333
100050510171020,32,0,21,22,0.9167
100050510171019,1,0,1,1,1.0
100050510171018,0,0,0,0,
100050510171017,1,0,1,0,0.0
100050510171016,16,0,15,10,0.625
100050510171015,35,1,25,20,0.6060999999999999
100050510171014,20,1,17,10,0.5555999999999999
100050510171013,17,0,13,12,0.75
100050510171012,19,0,17,15,0.7895
100050510171011,0,0,0,0,
100050510171010,26,0,25,16,0.6666999999999998
100050510171009,15,0,12,8,0.5714
100050510171008,13,0,8,10,0.9091
100050510171007,189,1,144,113,0.7584
100050510171006,4,0,4,4,1.0
100050510171005,16,0,14,11,0.7857
100050510171004,22,0,20,9,0.5
100050510171003,35,1,26,15,0.5555999999999999
100050510171002,6,3,3,2,0.4
100050510171001,12,0,12,11,0.9167
100050510171000,15,0,13,8,0.7272999999999998
100050510162033,18,0,16,16,0.8888999999999999
100050510162032,0,0,0,0,
100050510162031,0,0,0,0,
100050510162030,108,0,91,80,0.8602
100050510162029,29,0,25,25,0.8928999999999998
100050510162028,0,0,0,0,
100050510162027,0,0,0,0,
100050510162026,61,0,54,44,0.8147999999999999
100050510162025,2,0,1,2,1.0
100050510162024,5,0,4,5,1.0
100050510162023,34,0,23,23,0.7419
100050510162022,12,0,12,8,0.6666999999999998
100050510162021,7,0,7,6,0.8571000000000002
100050510162020,39,0,34,34,1.0
100050510162019,7,0,7,6,0.8571000000000002
100050510162018,6,0,2,2,0.5
100050510162017,69,0,57,52,0.8813999999999999
100050510162016,15,0,14,11,0.9167
100050510162015,22,0,18,19,0.9047999999999998
100050510162014,9,0,6,8,0.8888999999999999
100050510162013,16,0,10,13,0.9286
100050510162012,6,0,6,2,0.3332999999999999
100050510162011,0,0,0,0,
100050510162010,27,1,19,23,0.92
100050510162009,21,0,18,16,0.9412
100050510162008,316,2,266,243,0.8437999999999998
100050510162007,19,0,12,13,0.7647
100050510162006,10,0,10,9,1.0
100050510162005,84,2,69,66,0.8919
100050510162004,17,0,14,11,0.9167
100050510162003,57,0,41,49,0.8909
100050510162002,23,0,23,21,0.9545
100050510162001,39,0,37,29,0.8528999999999999
100050510162000,122,0,109,94,0.8623999999999998
100050510161019,0,0,0,0,
100050510161018,7,0,5,4,1.0
100050510161017,57,0,46,37,0.7872
100050510161016,17,0,17,9,0.8182
100050510161015,15,0,15,8,0.7272999999999998
100050510161014,0,0,0,0,
100050510161013,22,0,20,15,1.0
100050510161012,20,0,15,12,0.8571000000000002
100050510161011,17,0,15,13,0.8667
100050510161010,22,0,18,16,0.8
100050510161009,22,1,19,18,0.8182
100050510161008,98,1,84,76,0.8538999999999999
100050510161007,7,0,6,7,1.0
100050510161006,15,0,13,10,0.7691999999999999
100050510161005,37,2,24,20,0.6666999999999998
100050510161004,0,0,0,0,
100050510161003,25,0,24,15,0.7895
100050510161002,115,0,101,78,0.8041
100050510161001,1,0,1,1,1.0
100050510161000,1,0,1,0,0.0
100050510152004,82,0,71,65,0.8227999999999999
100050510152003,119,0,88,84,0.7778
100050510152002,56,4,45,40,0.8888999999999999
100050510152001,42,0,34,33,0.8249999999999998
100050510152000,232,3,184,115,0.8156000000000001
100050510151022,16,0,16,16,1.0
100050510151021,0,0,0,0,
100050510151020,0,0,0,0,
100050510151019,0,0,0,0,
100050510151018,7,0,5,5,1.0
100050510151017,27,0,22,16,0.7619
100050510151016,15,0,11,4,0.3076999999999999
100050510151015,33,0,27,13,0.4333
100050510151014,182,1,144,107,0.6407
100050510151013,124,0,108,102,0.9107
100050510151012,29,0,20,17,0.9444
100050510151011,10,0,9,6,0.6666999999999998
100050510151010,21,0,18,17,0.8095000000000001
100050510151009,24,0,23,19,0.9047999999999998
100050510151008,578,1,491,411,0.8781999999999999
100050510151007,13,0,10,8,0.8888999999999999
100050510151006,16,0,11,10,0.9091
100050510151005,7,0,4,6,1.0
100050510151004,17,0,17,15,1.0
100050510151003,3,0,2,0,0.0
100050510151002,18,0,15,13,0.8125
100050510151001,10,0,9,9,0.9
100050510151000,177,1,137,113,0.7687
100050510142019,10,0,8,9,1.0
100050510142018,3,0,2,1,1.0
100050510142017,21,0,19,11,0.6875
100050510142016,9,0,7,4,0.5714
100050510142015,18,0,17,9,0.8182
100050510142014,23,0,20,18,0.7826
100050510142013,0,0,0,0,
100050510142012,0,0,0,0,
100050510142011,92,0,72,73,0.9359
100050510142010,42,0,34,29,0.8286
100050510142009,40,0,36,15,0.4411999999999999
100050510142008,2,0,0,0,
100050510142007,0,0,0,0,
100050510142006,16,0,12,7,0.5833
100050510142005,4,0,3,3,0.75
100050510142004,41,0,31,34,0.8718
100050510142003,43,2,34,38,0.9744
100050510142002,390,3,327,269,0.8302
100050510142001,0,0,0,0,
100050510142000,0,0,0,0,
100050510141018,0,0,0,0,
100050510141017,0,0,0,0,
100050510141016,4,0,4,4,1.0
100050510141015,0,0,0,0,
100050510141014,0,0,0,0,
100050510141013,22,0,18,20,1.0
100050510141012,26,0,24,21,0.875
100050510141011,23,0,16,18,0.8571000000000002
100050510141010,7,0,4,7,1.0
100050510141009,36,0,29,32,0.9142999999999998
100050510141008,0,0,0,0,
100050510141007,10,0,10,8,0.8888999999999999
100050510141006,29,0,27,26,0.9629999999999997
100050510141005,9,0,9,7,0.7778
100050510141004,6,0,6,6,1.0
100050510141003,27,0,26,18,0.7826
100050510141002,3,0,2,3,1.0
100050510141001,835,5,682,643,0.8808
100050510141000,4,0,0,1,1.0
100050510132018,31,1,22,27,0.9
100050510132017,24,0,23,19,0.8635999999999999
100050510132016,145,1,120,93,0.7045
100050510132015,11,2,8,7,0.6999999999999998
100050510132014,19,0,17,9,0.6428999999999999
100050510132013,17,0,14,15,0.8823999999999999
100050510132012,10,0,9,8,0.8
100050510132011,21,1,13,17,0.8499999999999999
100050510132010,11,0,11,6,1.0
100050510132009,22,0,19,17,0.8499999999999999
100050510132008,17,0,17,17,1.0
100050510132007,20,0,13,16,0.8421
100050510132006,15,0,12,12,0.8
100050510132005,41,0,36,35,0.9722
100050510132004,503,3,421,374,0.7973999999999998
100050510132003,151,0,131,119,0.844
100050510132002,38,0,31,31,0.8857000000000002
100050510132001,47,0,37,39,0.8667
100050510132000,381,4,324,273,0.7626
100050510131030,22,1,20,16,0.7619
100050510131029,2,0,2,2,1.0
100050510131028,9,0,8,7,0.7778
100050510131027,46,0,31,32,0.8205
100050510131026,103,3,73,73,0.8795
100050510131025,48,0,41,38,0.8836999999999999
100050510131024,13,0,13,6,0.6666999999999998
100050510131023,2,0,2,2,1.0
100050510131022,55,3,47,26,0.7647
100050510131021,3,0,2,2,1.0
100050510131020,90,0,77,66,0.8049
100050510131019,92,3,79,59,0.7662000000000001
100050510131018,60,0,46,47,0.9216
100050510131017,31,0,29,24,0.9231
100050510131016,29,0,20,20,0.7407000000000001
100050510131015,318,1,262,230,0.8518999999999999
100050510131014,4,0,3,2,0.5
100050510131013,1,0,1,1,1.0
100050510131012,31,0,21,20,0.6896999999999999
100050510131011,18,0,15,14,0.7778
100050510131010,17,0,15,12,0.8
100050510131009,81,2,65,58,0.7532
100050510131008,26,1,16,13,1.0
100050510131007,143,2,105,60,0.7691999999999999
100050510131006,0,0,0,0,
100050510131005,361,6,277,186,0.8341
100050510131004,36,0,33,28,0.8
100050510131003,67,0,56,53,0.9138
100050510131002,77,0,73,56,0.7671000000000001
100050510131001,107,1,91,50,0.7353
100050510131000,269,3,231,134,0.7242999999999999
100050510122012,20,0,16,9,0.5999999999999999
100050510122011,18,1,14,11,0.6471000000000001
100050510122010,21,0,19,6,0.4615
100050510122009,67,2,61,38,0.6785999999999999
100050510122008,22,0,19,16,0.8
100050510122007,99,0,82,60,0.7058999999999999
100050510122006,37,0,32,13,0.5
100050510122005,0,0,0,0,
100050510122004,0,0,0,0,
100050510122003,39,0,34,23,0.7187999999999999
100050510122002,30,0,25,23,0.8846
100050510122001,211,1,177,127,0.7651000000000001
100050510122000,140,2,113,97,0.7951
100050510121023,20,0,15,11,0.6875
100050510121022,32,0,27,24,0.8888999999999999
100050510121021,13,0,13,10,0.9091
100050510121020,26,0,23,22,0.9167
100050510121019,9,0,9,8,0.8888999999999999
100050510121018,21,1,15,14,0.9333
100050510121017,4,0,2,2,0.6666999999999998
100050510121016,157,1,131,108,0.7883
100050510121015,18,0,13,13,0.8125
100050510121014,24,0,22,18,0.7826
100050510121013,75,1,66,56,0.8
100050510121012,33,1,27,19,0.7308
100050510121011,21,0,19,14,0.8234999999999999
100050510121010,22,0,16,13,0.8125
100050510121009,27,0,18,21,0.84
100050510121008,141,0,121,105,0.8468
100050510121007,14,0,14,8,0.6666999999999998
100050510121006,0,0,0,0,
100050510121005,1,0,1,0,0.0
100050510121004,1,0,1,1,1.0
100050510121003,5,0,3,4,1.0
100050510121002,14,0,3,9,0.8182
100050510121001,8,0,4,7,1.0
100050510121000,506,5,385,263,0.8348999999999999
100050510113012,17,0,11,13,0.9286
100050510113011,13,1,8,10,1.0
